author_name;book_id;role_name
Дюма А.;1076313;автор
Тейлор М.;1173143;автор
Левитт К.;964182;автор
Тамоников А.;757395;автор
Лермонтов М.;1234887;автор
Нефедова Е.;1052814;автор
Еналь В.;930739;автор
Травина И.;689981;автор
Зверев С.;256866;автор
Бальзак О.;770854;автор
Муравьева И.;958572;автор
Сафарли Э.;1005622;автор
Алюшина Т.;731578;автор
Хэзард Л.;1216019;автор
Метлицкая М.;1247503;автор
Стилтон Дж.;1202965;автор
Портер Э.;1054829;автор
Серова М.;268296;автор
Жилинская А.;491373;ред
Робертс Н.;844144;автор
Вегнер Р.;1220008;автор
Маршак С.;1241337;автор
Крич Ш.;1202067;автор
Ермолаева В.;1174141;ред
Пауэл М.;361182;автор
МаминСибиряк Д.;348206;автор
Спектор А.;1207834;автор
Сатта Р.;938168;автор
Абдуллаев Ч.;1204629;автор
Смилевска Л.;836500;ред
Скрипкин М.;927619;автор
Мельниченко М.;821004;ред
Маслова А.;1192364;ред
Литвинов С.;690844;автор
Уорд Дж.;451404;автор
Лонсдейл К.;1061672;автор
Елисеева А.;849919;автор
Жукова И.;767593;автор
Калинина Д.;391300;автор
Вэлс М.;1237541;автор
Тамоников А.;1070196;автор
Улицкая Л.;1067738;автор
Тамоников А.;993914;автор
Стругацкий Б.;941439;автор
Жилинская А.;730221;ред
Стругацкий А.;1081620;автор
Пиз Б.;723663;автор
Толстой Л.;1009674;автор
Крузе М.;1192384;пер
Видал Б.;334391;автор
Чуковский К.;1171695;автор
Брусникин А.;844583;автор
Текучева И.;995610;автор
Самордак О.;857644;автор
Светлова О.;347297;автор
Ферле Р.;687905;автор
Бальдони Дж.;737478;автор
Бальдаччи Д.;832341;автор
Смирнов П.;320705;сост
Кингсли К.;254516;автор
Гордиенко С.;336430;автор
Китаева А.;372456;автор
Позина И.;1073534;ред
Леонов Н.;1176324;автор
Селезнева Н.;707902;автор
Калинина Д.;261739;автор
Сохо Т.;1067782;автор
Нефедова Е.;964889;автор
Ларри Я.;1238235;автор
Насырева Т.;244929;автор
Кристи А.;816112;автор
Харрис Т.;1204561;автор
Джеймс В.;1171033;автор
Нефедова Е.;710299;автор
Видревич И.;301037;пер
Гнедич П.;714011;автор
Кузьмичев О.;896905;автор
Гейман Н.;1229828;автор
Егер О.;395890;автор
СалтыковЩедрин М.;690636;автор
Карпов И.;733756;автор
Позина И.;1216097;ред
Братушева А.;743024;ред
Швабер К.;1208840;автор
Кинг С.;1056907;автор
Данэльян И.;1169047;ред
Белозерская А.;757294;автор
Есенин С.;341996;автор
Данильченко О.;1053324;автор
Макдональд Р.;349489;автор
Акунин Б.;759953;автор
Нортон М.;1089677;автор
Лондре Г.;324658;автор
Лагутенков А.;1212327;автор
Ильин И.;1095762;автор
Ртуть М.;1203843;автор
Жуковский В.;833655;автор
Панов В.;725020;автор
Веркин Э.;733782;автор
Талалаева Е.;912077;ред
Александрова Н.;1178297;автор
Воннегут К.;889788;автор
Позднякова И.;1018506;автор
Князева А.;1095438;автор
Хайнлайн Р.;1201207;автор
Левицкий А.;968637;автор
Остен Дж.;1239816;автор
Чаплина В.;294522;автор
Зубов Н.;1232065;автор
Бэнгхарт Т.;1186767;автор
Жукова О.;962049;автор
Ершов П.;860309;автор
Иванова С.;880133;автор
Медоус Д.;870098;автор
Парфенова И.;775624;автор
Гребенщиков Б.;729783;автор
Шахова А.;815499;ред
Фишер К.;1196102;автор
Новикова Е.;970318;ред
Мораис Р.;258145;автор
Акисон И.;1258835;автор
Ткаченко Т.;445754;автор
Достоевский Ф.;748654;автор
Латтрелл М.;1090952;автор
Русуберг Т.;518005;автор
Клюшник Л.;1222818;ред
Беспятых Е.;1241897;автор
Успенский Э.;1023009;автор
Перри Э.;849931;автор
Стадвелл Дж.;954351;автор
Корфиати А.;883557;автор
Бабат Л.;1255969;автор
Кортасар Х.;328515;автор
Дюморье Д.;895341;автор
Крылова Е.;1186916;автор
Урушев Д.;890722;автор
Зверев С.;967469;автор
Янковский Д.;812273;автор
Братушева А.;356684;ред
Иванов А.;868892;автор
Ефремов К.;898279;автор
Малиновская Е.;873288;автор
Шляхторов А.;1080400;автор
Воннегут К.;1225466;автор
Амельянович А.;713549;автор
Робертс Н.;316410;автор
Попов А.;997721;автор
Стокер Б.;344848;автор
Лонгстафф Э.;1216396;автор
Курдюмов Н.;886812;автор
Михалков С.;1196395;автор
Левашева Е.;366677;ред
ПавловАндреевич Ф.;310392;автор
Усольцева О.;344548;ред
Журавлева О.;1076114;автор
Андреев Н.;387171;автор
Дикуль В.;252556;автор
Лонг Дж.;963954;автор
Саломатина Е.;964391;отв-ред
Калиниченко Н.;809252;автор
Толстой Л.;1063279;автор
Кулыгина Д.;1081836;автор
Абдуллаев Ч.;1191202;автор
Демченко А.;1191254;автор
Стругацкий А.;1014286;автор
Кошелева И.;259842;автор
Найт Р.;865157;автор
Форд Г.;1094852;автор
Новикова Е.;1028452;отв-ред
Эллис Т.;1189092;автор
Ремарк Э.;756238;автор
Шекли Р.;1071571;автор
Неволина Е.;928312;ред
Лем С.;249137;автор
Волох А.;1027220;автор
Шевченко С.;913348;автор
Мельников И.;945767;автор
Раскин А.;1166557;автор
Правдина Н.;1197856;автор
Корнева Т.;868601;автор
Дмитриева В.;1089825;сост
Колина Е.;853171;автор
Есипов В.;374828;автор
Достоевский Ф.;941061;автор
Савченко А.;1091252;автор
Чудова А.;1210407;ред
Александрова З.;789450;автор
Беляева Т.;820387;ред
Савицкий Г.;1191899;автор
Мазаник Т.;776570;автор
Ермакович Д.;902024;автор
Баринова Л.;1213547;автор
Жур Б.;342846;автор
Лотман Ю.;1244261;автор
Гете И.;978273;автор
Ульянова М.;940286;ред
Пессл М.;1082685;автор
Чурилов Ю.;1035594;автор
Дядина Г.;947683;автор
Миямото Т.;1053829;автор
Брэдбери Р.;638710;автор
Спрингер Н.;1188272;автор
Стокер Б.;1195633;автор
Левитан Е.;1209180;автор
Долин А.;1013106;автор
Глуховский Д.;1207809;автор
Толстая Т.;781238;автор
Берсенева А.;770593;автор
Поповец М.;1004844;автор
Хантингтон С.;973328;автор
Богатырева И.;1250624;автор
Кабаков А.;345816;автор
Погожих Г.;368199;автор
Некрасов А.;829048;автор
Алюшина Т.;1235319;автор
Друкер П.;1206694;автор
Полякова Т.;1175135;автор
Тишков С.;1076317;ред
Ли Х.;1234344;автор
Матвеева Е.;1211455;автор
Стругацкий А.;1069212;автор
Александрова Н.;954289;автор
Разумова Н.;309007;ред
Оллестад Н.;827990;автор
Литвинов С.;1175733;автор
Маринина А.;761543;автор
Рюмин В.;1079563;автор
Кови С.;267818;автор
Иванович Ю.;331996;автор
Дойдж Н.;1252564;автор
Ледерман Г.;827714;автор
Гаглоев Е.;1241645;автор
Гончар А.;1016866;автор
Барбер Б.;1176880;автор
Леви Д.;1175104;автор
